id,start,end,nom,resp,dep,iddep
7249,2013-04-26,,"Centre d'Atenció Primària (CAP) Monistrol de Montserrat","null","Departament de Salut",2803
7250,2013-04-26,,"Centre d'Atenció Primària (CAP) Navarcles","null","Departament de Salut",2803
7251,2013-04-26,,"Centre d'Atenció Primària (CAP) Navàs","null","Departament de Salut",2803
7252,2013-04-26,,"Centre d'Atenció Primària (CAP) Puig-Reig","null","Departament de Salut",2803
7253,2013-04-26,,"Centre d'Atenció Primària (CAP) Sallent","null","Departament de Salut",2803
7254,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Joan de Vilatorrada","null","Departament de Salut",2803
7255,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Vicenç de Castellet","null","Departament de Salut",2803
7256,2013-04-26,,"Centre d'Atenció Primària (CAP) Goretti Badia","null","Departament de Salut",2803
7257,2013-04-26,,"Centre d'Atenció Primària (CAP) Badia del Vallès","null","Departament de Salut",2803
7258,2013-04-26,,"Centre d'Atenció Primària (CAP) Barberà del Vallès","null","Departament de Salut",2803
7259,2013-04-26,,"Centre d'Atenció Primària (CAP) Serraparera","null","Departament de Salut",2803
7260,2013-04-26,,"Centre d'Atenció Primària (CAP) Fontetes","null","Departament de Salut",2803
7261,2013-04-26,,"Centre d'Atenció Primària (CAP) Cerdanyola-Ripollet","null","Departament de Salut",2803
7262,2013-04-26,,"Centre d'Atenció Primària (CAP) Ripollet","null","Departament de Salut",2803
7263,2013-04-26,,"Centre d'Atenció Primària (CAP) Joan Mirambell i Folch","null","Departament de Salut",2803
7264,2013-04-26,,"Centre d'Atenció Primària (CAP) Canovelles","null","Departament de Salut",2803
7265,2013-04-26,,"Centre d'Atenció Primària (CAP) La Cruïlla","null","Departament de Salut",2803
7266,2013-04-26,,"Centre d'Atenció Primària (CAP) La Garriga","null","Departament de Salut",2803
7267,2013-04-26,,"Centre d'Atenció Primària (CAP) Montmeló","null","Departament de Salut",2803
7268,2013-04-26,,"Centre d'Atenció Primària (CAP) Montornès del Vallès","null","Departament de Salut",2803
7269,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Celoni","null","Departament de Salut",2803
7270,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Miquel","null","Departament de Salut",2803
7271,2013-04-26,,"Centre d'Atenció Primària (CAP) Vallès Oriental","null","Departament de Salut",2803
7272,2013-04-26,,"Centre d'Atenció Primària (CAP) La Llagosta","null","Departament de Salut",2803
7274,2013-04-26,,"Centre d'Atenció Primària (CAP) Plana Lledó","null","Departament de Salut",2803
7275,2013-04-26,,"Centre d'Atenció Primària (CAP) Parets del Vallès","null","Departament de Salut",2803
7276,2013-04-26,,"Centre d'Atenció Primària (CAP) Manlleu","null","Departament de Salut",2803
7277,2013-04-26,,"Centre d'Atenció Primària (CAP) Osona","null","Departament de Salut",2803
7278,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Hipòlit de Voltregà","null","Departament de Salut",2803
7279,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Quirze de Besora","null","Departament de Salut",2803
7280,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Eugènia de Berga","null","Departament de Salut",2803
7281,2013-04-26,,"Centre d'Atenció Primària (CAP) Tona","null","Departament de Salut",2803
7282,2013-04-26,,"Centre d'Atenció Primària (CAP) Torelló","null","Departament de Salut",2803
7283,2013-04-26,,"Centre d'Atenció Primària (CAP) Antoni Creus","null","Departament de Salut",2803
7284,2013-04-26,,"Centre d'Atenció Primària (CAP) Rambla (Terrassa)","null","Departament de Salut",2803
7285,2013-04-26,,"Centre d'Atenció Primària (CAP) Nord","null","Departament de Salut",2803
7286,2013-04-26,,"Centre d'Atenció Primària (CAP) Ca N'Oriac","null","Departament de Salut",2803
7287,2013-04-26,,"Centre d'Atenció Primària (CAP) Can Rull ","null","Departament de Salut",2803
7288,2013-04-26,,"Centre d'Atenció Primària (CAP) Concòrdia","null","Departament de Salut",2803
7289,2013-04-26,,"Centre d'Atenció Primària (CAP) Creu Alta","null","Departament de Salut",2803
7290,2013-04-26,,"Centre d'Atenció Primària (CAP) Creu de Barberà","null","Departament de Salut",2803
7292,2013-04-26,,"Centre d'Atenció Primària (CAP) Lepant","null","Departament de Salut",2803
7293,2013-04-26,,"Centre d'Atenció Primària (CAP) Merinals","null","Departament de Salut",2803
7294,2013-04-26,,"Centre d'Atenció Primària (CAP) Poblenou (Sabadell)","null","Departament de Salut",2803
7295,2013-04-26,,"Centre d'Atenció Primària (CAP) Sud (Sabadell)","null","Departament de Salut",2803
7296,2013-04-26,,"Centre d'Atenció Primària (CAP) La Serra","null","Departament de Salut",2803
7297,2013-04-26,,"Centre d'Atenció Primària (CAP) Castellar del Vallès","null","Departament de Salut",2803
7298,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Perpètua de Mogoda","null","Departament de Salut",2803
7299,2013-04-26,2015-03-03,"Centre d'Atenció Primària (CAP) Prat de la Riba","null","Departament de Salut",2803
7300,2013-04-26,,"Centre d'Atenció Primària (CAP) La Seu d'Urgell","null","Departament de Salut",2803
7301,2013-04-26,,"Centre d'Atenció Primària (CAP) Oliana","null","Departament de Salut",2803
7302,2013-04-26,,"Centre d'Atenció Primària (CAP) Pobla de Segur","null","Departament de Salut",2803
7303,2013-04-26,,"Centre d'Atenció Primària (CAP) El Pont de Suert","null","Departament de Salut",2803
7304,2013-04-26,,"Centre d'Atenció Primària (CAP) Sort","null","Departament de Salut",2803
7305,2013-04-26,,"Centre d'Atenció Primària (CAP) Tremp","null","Departament de Salut",2803
7306,2013-04-26,,"Centre d'Atenció Primària (CAP) Vielha","null","Departament de Salut",2803
7307,2013-04-26,,"Centre d'Atenció Primària (CAP) Agramunt","null","Departament de Salut",2803
7308,2013-04-26,,"Centre d'Atenció Primària (CAP) Almenar","null","Departament de Salut",2803
7309,2013-04-26,,"Centre d'Atenció Primària (CAP) Artesa de Segre","null","Departament de Salut",2803
7310,2013-04-26,,"Centre d'Atenció Primària (CAP) Balaguer","null","Departament de Salut",2803
7311,2013-04-26,,"Centre d'Atenció Primària (CAP) Bellpuig","null","Departament de Salut",2803
7312,2013-04-26,,"Centre d'Atenció Primària (CAP) Cervera","null","Departament de Salut",2803
7313,2013-04-26,,"Centre d'Atenció Primària (CAP) Mollerussa","null","Departament de Salut",2803
7314,2013-04-26,,"Centre d'Atenció Primària (CAP) Ponts","null","Departament de Salut",2803
7315,2013-04-26,,"Centre d'Atenció Primària (CAP) Tàrrega","null","Departament de Salut",2803
7316,2013-04-26,,"Centre d'Atenció Primària (CAP) Balàfia-Pardinyes-Secà de Sant Pere","null","Departament de Salut",2803
7317,2013-04-26,,"Centre d'Atenció Primària (CAP) Bordeta-Magraners","null","Departament de Salut",2803
7319,2013-04-26,,"Centre d'Atenció Primària (CAP) Eixample (Lleida)","null","Departament de Salut",2803
7321,2013-04-26,,"Centre d'Atenció Primària (CAP) 1r. de Maig de la Mariola","null","Departament de Salut",2803
7322,2013-04-26,,"Centre d'Atenció Primària (CAP) Almacelles","null","Departament de Salut",2803
7323,2013-04-26,,"Centre d'Atenció Primària (CAP) La Granadella","null","Departament de Salut",2803
7324,2013-04-26,,"Centre d'Atenció Primària (CAP) Les Borges Blanques","null","Departament de Salut",2803
7325,2013-04-26,,"Centre d'Atenció Primària (CAP) Anoia","null","Departament de Salut",2803
7327,2013-04-26,,"Centre d'Atenció Primària (CAP) Calaf","null","Departament de Salut",2803
7328,2013-04-26,,"Centre d'Atenció Primària (CAP) Capellades","null","Departament de Salut",2803
7329,2013-04-26,,"Centre d'Atenció Primària (CAP) Piera","null","Departament de Salut",2803
7330,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Margarida de Montbui","null","Departament de Salut",2803
7331,2013-04-26,,"Centre d'Atenció Primària (CAP) Vilanova del Camí","null","Departament de Salut",2803
7332,2013-04-26,,"Centre d'Atenció Primària (CAP) Cornellà de Llobregat","null","Departament de Salut",2803
7333,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Martí i Julià","null","Departament de Salut",2803
7334,2013-04-26,,"Centre d'Atenció Primària (CAP) Can Moritz","null","Departament de Salut",2803
7335,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Ildefons","null","Departament de Salut",2803
7336,2013-04-26,,"Centre d'Atenció Primària (CAP) Can Vidalet (Bòbila) ","null","Departament de Salut",2803
7337,2013-04-26,,"Centre d'Atenció Primària (CAP) Lluís Millet","null","Departament de Salut",2803
7338,2013-04-26,,"Centre d'Atenció Primària (CAP) Les Planes (Sant Joan Despí)","null","Departament de Salut",2803
7339,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Joan Despí","null","Departament de Salut",2803
7340,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Just Desvern","null","Departament de Salut",2803
7341,2013-04-26,,"Centre d'Atenció Primària (CAP) El Castell (Castelldefels)","null","Departament de Salut",2803
7342,2013-04-26,,"Centre d'Atenció Primària (CAP) Gavà","null","Departament de Salut",2803
7343,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Pujol i Capsada","null","Departament de Salut",2803
7344,2013-04-26,,"Centre d'Atenció Primària (CAP) 17 de setembre (Sant Cosme i Sant Damià)","null","Departament de Salut",2803
7345,2013-04-26,,"Centre d'Atenció Primària (CAP) Camps Blancs","null","Departament de Salut",2803
7346,2013-04-26,,"Centre d'Atenció Primària (CAP) Molí Nou","null","Departament de Salut",2803
7347,2013-04-26,,"Centre d'Atenció Primària (CAP) Montclar","null","Departament de Salut",2803
7348,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Vicenç dels Horts","null","Departament de Salut",2803
7350,2013-04-26,,"Centre d'Atenció Primària (CAP) Viladecans","null","Departament de Salut",2803
7351,2013-04-26,,"Centre d'Atenció Primària (CAP) Esparreguera","null","Departament de Salut",2803
7352,2013-04-26,,"Centre d'Atenció Primària (CAP) Martorell","null","Departament de Salut",2803
7353,2013-04-26,,"Centre d'Atenció Primària (CAP) Molins de Rei","null","Departament de Salut",2803
7354,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Andreu de la Barca","null","Departament de Salut",2803
7355,2013-04-26,,"Centre d'Atenció Primària (CAP) Rambla (Sant Feliu de Llobregat)","null","Departament de Salut",2803
7356,2013-04-26,,"Centre d'Atenció Primària (CAP) Vallirana","null","Departament de Salut",2803
7357,2013-04-26,,"Centre d'Atenció Primària (CAP) Alt Penedès","null","Departament de Salut",2803
7358,2013-04-26,,"Centre d'Atenció Primària (CAP) Jaume I (Vilanova i la Geltrú)","null","Departament de Salut",2803
7359,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Sadurní d'Anoia","null","Departament de Salut",2803
7360,2013-04-26,,"Centre d'Atenció Primària (CAP) Sitges","null","Departament de Salut",2803
7361,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Pere de Ribes","null","Departament de Salut",2803
7362,2013-04-26,,"Centre d'Atenció Primària (CAP) Amadeu Torner","null","Departament de Salut",2803
7363,2013-04-26,,"Centre d'Atenció Primària (CAP) Can Serra","null","Departament de Salut",2803
7364,2013-04-26,,"Centre d'Atenció Primària (CAP) Florida","null","Departament de Salut",2803
7365,2013-04-26,,"Centre d'Atenció Primària (CAP) Gornal","null","Departament de Salut",2803
7366,2013-04-26,,"Centre d'Atenció Primària (CAP) Just Oliveras","null","Departament de Salut",2803
7367,2013-04-26,,"Centre d'Atenció Primària (CAP) Mossèn Cinto Verdaguer","null","Departament de Salut",2803
7369,2013-04-26,,"Centre d'Atenció Primària (CAP) Ronda Torrassa","null","Departament de Salut",2803
7370,2013-04-26,,"Centre d'Atenció Primària (CAP) Sanfeliu","null","Departament de Salut",2803
7371,2013-04-26,,"Centre d'Atenció Primària (CAP) Bòbila (L'Hospitalet de Llobregat)","null","Departament de Salut",2803
7372,2013-04-26,,"Centre d'Atenció Primària (CAP) Gimbernatx","null","Departament de Salut",2803
7373,2013-04-26,,"Centre d'Atenció Primària (CAP) Falset","null","Departament de Salut",2803
7374,2013-04-26,,"Centre d'Atenció Primària (CAP) Flix","null","Departament de Salut",2803
7375,2013-04-26,,"Centre d'Atenció Primària (CAP) Les Borges del Camp","null","Departament de Salut",2803
7376,2013-04-26,,"Centre d'Atenció Primària (CAP) Mont-Roig del Camp","null","Departament de Salut",2803
7377,2013-04-26,,"Centre d'Atenció Primària (CAP) Móra d'Ebre","null","Departament de Salut",2803
7378,2013-04-26,,"Centre d'Atenció Primària (CAP) Móra la Nova","null","Departament de Salut",2803
7379,2013-04-26,,"Centre d'Atenció Primària (CAP) Riera Miró","null","Departament de Salut",2803
7380,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Pere","null","Departament de Salut",2803
7381,2013-04-26,,"Centre d'Atenció Primària (CAP) Llibertat","null","Departament de Salut",2803
7382,2013-04-26,,"Centre d'Atenció Primària (CAP) Bonavista","null","Departament de Salut",2803
7383,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Tecla - Llevant ","null","Departament de Salut",2803
7384,2013-04-26,,"Centre d'Atenció Primària (CAP) Jaume I (Tarragona)","null","Departament de Salut",2803
7385,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Pere i Sant Pau","null","Departament de Salut",2803
7386,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Salvador","null","Departament de Salut",2803
7387,2013-04-26,,"Centre d'Atenció Primària (CAP) Tàrraco","null","Departament de Salut",2803
7388,2013-04-26,,"Centre d'Atenció Primària (CAP) Torredembarra","null","Departament de Salut",2803
7389,2013-04-26,,"Centre d'Atenció Primària (CAP) Torreforta","null","Departament de Salut",2803
7390,2013-04-26,,"Centre d'Atenció Primària (CAP) Constantí","null","Departament de Salut",2803
7391,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Sarró Roset","null","Departament de Salut",2803
7392,2013-04-26,,"Centre d'Atenció Primària (CAP) Montblanc","null","Departament de Salut",2803
7393,2013-04-26,,"Centre d'Atenció Primària (CAP) Salou","null","Departament de Salut",2803
7394,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Coloma de Queralt","null","Departament de Salut",2803
7395,2013-04-26,,"Centre d'Atenció Primària (CAP) Vila-Rodona","null","Departament de Salut",2803
7396,2013-04-26,,"Centre d'Atenció Primària (CAP) Alcanar","null","Departament de Salut",2803
7397,2013-04-26,,"Centre d'Atenció Primària (CAP) Amposta","null","Departament de Salut",2803
7398,2013-04-26,,"Centre d'Atenció Primària (CAP) Baix Ebre","null","Departament de Salut",2803
7399,2013-04-26,,"Centre d'Atenció Primària (CAP) Batea","null","Departament de Salut",2803
7400,2013-04-26,,"Centre d'Atenció Primària (CAP) Camarles","null","Departament de Salut",2803
7401,2013-04-26,,"Centre d'Atenció Primària (CAP) Deltebre","null","Departament de Salut",2803
7402,2013-04-26,,"Centre d'Atenció Primària (CAP) El Perelló","null","Departament de Salut",2803
7403,2013-04-26,,"Centre d'Atenció Primària (CAP) Gandesa","null","Departament de Salut",2803
7404,2013-04-26,,"Centre d'Atenció Primària (CAP) L'Aldea","null","Departament de Salut",2803
7405,2013-04-26,,"Centre d'Atenció Primària (CAP) L'Ametlla de Mar","null","Departament de Salut",2803
7406,2013-04-26,,"Centre d'Atenció Primària (CAP) L'Ampolla","null","Departament de Salut",2803
7407,2013-04-26,,"Centre d'Atenció Primària (CAP) La Sénia","null","Departament de Salut",2803
7408,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Carles de la Ràpita","null","Departament de Salut",2803
7409,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Bàrbara","null","Departament de Salut",2803
7410,2013-04-26,,"Centre d'Atenció Primària (CAP) Ulldecona","null","Departament de Salut",2803
7411,2013-04-26,,"Centre d'Atenció Primària (CAP) Casc Antic","null","Departament de Salut",2803
7412,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Lluís Sayé","null","Departament de Salut",2803
7413,2013-04-26,,"Centre d'Atenció Primària (CAP) Drassanes","null","Departament de Salut",2803
7414,2013-04-26,,"Centre d'Atenció Primària (CAP) Carles I ","null","Departament de Salut",2803
7417,2013-04-26,,"Centre d'Atenció Primària (CAP) Manso","null","Departament de Salut",2803
7419,2013-04-26,,"Centre d'Atenció Primària (CAP) Passeig de Sant Joan","null","Departament de Salut",2803
7421,2013-04-26,,"Centre d'Atenció Primària (CAP) València de Barcelona","null","Departament de Salut",2803
7422,2013-04-26,,"Centre d'Atenció Primària (CAP) El Carmel","null","Departament de Salut",2803
7423,2013-04-26,,"Centre d'Atenció Primària (CAP) Horta","null","Departament de Salut",2803
